"Timestamp","NPS","NSAT","Version","Comments"
"9/7/2025, 11:03:34.723 PM","9","1.0","1.35.0","Include functionality for custom query shortcuts, like Azure data studio. Automatic connection to remote databases without being redirected to the browser for further authentication"
"9/7/2025, 10:07:21.93 AM","8","3.0","1.35.0","Integrating learning materials for different programming languages and structures with searhable <REDACTED: user-file-path>  I think this would help new programmers and developers to find the resources they need and discover new workflows keeping their project flowing."
"9/6/2025, 5:19:49.983 AM","6","2.0","1.35.0","Enable edit cell data result table"
"9/5/2025, 11:25:56.117 PM","8","2.0","1.35.0","Going well on the shut down of Azure Data Studio and importing features into VS Code. Great to see a release schedule and new features being added."
"9/5/2025, 6:14:09.424 PM","10","3.0","1.35.0","more ai"
"9/5/2025, 5:05:46.737 PM","7","2.0","1.35.0","Not so much an issue with the extension itself, but it can be awkward to use within the confines of the vscode ui. I preferred the slight separation of having vscode and azure data studio separate."
"9/5/2025, 3:53:52.712 PM","5","1.0","1.35.0","All the QOL features from Azure Data Studio, edit tables, the 'manage' menu where you can navigate a servers dbs with menu item clicks rather than small arrow tree navigation is easier to use, the search under the manage menu where you can search for any object and add a prefix like ""t:"" for tables was very good"
"9/5/2025, 3:50:18.975 PM","3","2.0","1.35.0","Some time suggesting wrong tables  "
"9/5/2025, 3:37:43.495 PM","6","1.0","1.35.0","Make it as robust as SSMS"
"9/5/2025, 3:34:12.334 PM","9","3.0","1.35.0","The query cannot be canceled during execution and the DB loses connection some times."
"9/5/2025, 3:29:50.253 PM","8","2.0","1.35.0",""
"9/5/2025, 3:22:47.864 PM","5","1.0","1.35.0","If you are going to replace Azure Data Studio the MSSQL plugin needs a profiler. Other than that, it's pretty good."
"9/5/2025, 2:56:41.628 PM","6","2.0","1.35.0","improve the results panel, when you have several results you must scroll a lot to see all the results, can you compact them?"
"9/5/2025, 1:53:50.907 PM","9","3.0","1.35.0",""
"9/5/2025, 12:18:49.984 PM","9","2.0","1.35.0",""
"9/5/2025, 8:03:47.263 AM","7","2.0","1.35.0","I've already submitted feedback. Read it"
"9/5/2025, 7:18:58.9 AM","9","3.0","1.35.0",""
"9/5/2025, 6:34:35.781 AM","10","3.0","1.35.0",""
"9/4/2025, 10:17:03.053 PM","6","2.0","1.35.0","It still feels a little ""clunky"" compared to SSMS. I can't point to a specific area - just the overall impression."
"9/4/2025, 7:28:06.406 PM","10","3.0","1.35.0",""
"9/4/2025, 7:27:54.622 PM","8","2.0","1.35.0","If this is to replace Azure Data Studio, I would like to see the Edit Data functionality which that software had."
"9/4/2025, 6:07:33.25 PM","8","3.0","1.35.0","<REDACTED: secret>"
"9/4/2025, 3:23:57.191 PM","7","2.0","1.35.0","It's a pain to change the database at the top of a file. It's in a very small font and I wish it were something I could change even when I've scrolled to the bottom of a file. Otherwise it's been pleasantly very similar to Azure Data Studio and was very easy to switch over to."
"9/4/2025, 3:22:17.854 PM","10","3.0","1.35.0",""
"9/4/2025, 3:17:49.672 PM","10","3.0","1.35.0","It would be nice to use the normal shortcuts to run a query, like F5(msql) or F9(oracle)."
"9/4/2025, 2:05:39.927 PM","7","2.0","1.35.0",""
"9/4/2025, 1:50:15.225 PM","6","2.0","1.35.0","connection setup not user friendly. copy paste connection would be nice."
"9/4/2025, 1:49:43.049 PM","7","2.0","1.35.0",""
"9/4/2025, 1:37:07.202 PM","10","3.0","1.35.0",""
"9/4/2025, 12:50:28.415 PM","10","2.0","1.35.0","Overall this works very well. Sometimes the intellesense is a bit slow in picking up tables, stored procedures, function etc... that are available. It's a small issue since I can look for them on the server but having that intellesense is super nice."
"9/4/2025, 12:37:35.731 PM","8","2.0","1.35.0",""
"9/4/2025, 12:18:59.888 PM","9","3.0","1.35.0",""
"9/4/2025, 10:47:01.702 AM","7","2.0","1.35.0","Excelente trabajo continuen asi"
"9/4/2025, 9:12:07.938 AM","7","2.0","1.35.0","Add a data editing option for sql server tables, as well as server agent support (like in ssms or the extension in data studio)."
"9/4/2025, 8:52:54.528 AM","9","3.0","1.35.0","When right clicking a DB -> new query add the USE Database statement  would be useful for the next time we start up VSCode as it forgets the DB we were using after selecting which main DB to use"
"9/4/2025, 7:52:48.627 AM","7","2.0","1.35.0",""
"9/4/2025, 7:50:56.399 AM","8","2.0","1.35.0","bring remaining capabilities from azure data studio"
"9/4/2025, 6:20:35.024 AM","8","2.0","1.35.0",""
"9/4/2025, 2:31:48.86 AM","4","1.0","1.35.0","buggy, when filtering database by name, sometimes it doesn't apply the filter"
"9/4/2025, 1:04:04.119 AM","10","2.0","1.35.0","尽快完善MSSQL扩展的功能"
"9/3/2025, 10:46:25.441 PM","10","2.0","1.35.0","I would like to see the changes applied and a differential of the changes in the IDE, rather than the completed script on the side.   The explanations on why the changes are being made though is really good. it helps with understanding and learning better concepts"
"9/3/2025, 8:15:46.761 PM","9","2.0","1.35.0","script results as INSERT statement"
"9/3/2025, 6:10:59.619 PM","7","2.0","1.35.0","continue adding features that exist in SSMS only"
"9/3/2025, 5:03:31.804 PM","10","3.0","1.35.0","Add more scripting options, like SCRIPT to INSERT, similar to SSMS"
"9/3/2025, 3:31:18.463 PM","10","2.0","1.35.0","<REDACTED: email>"
"9/3/2025, 3:18:16.343 PM","8","2.0","1.35.0",""
"9/3/2025, 3:14:51.013 PM","8","2.0","1.35.0","Connection management"
"9/3/2025, 3:03:50.926 PM","7","3.0","1.35.0",""
"9/3/2025, 1:49:43.657 PM","6","2.0","1.35.0","Query Results readablity of Null entries., Distinct Count, Null Count, Sum and Average values when selecting a column header"
"9/3/2025, 12:28:53.755 PM","8","2.0","1.35.0",""
"9/3/2025, 11:31:52.586 AM","5","1.0","1.35.0","Why does it ask for several logins when I start using it daily? one to open database list, another to run an actual query.  Where is the notebook feature? "
"9/3/2025, 11:10:02.094 AM","9","1.0","1.35.0","The results window table is a little glitchy, the sorts do not work or give an error on large result sets, and the tables are empty sometimes. The Schema Compare tool no longer matches objects from my local project to objects in the DB correctly, diffs aren't available for updated objects."
"9/3/2025, 11:01:45.135 AM","9","2.0","1.35.0","Have options to make it easier to visualize long fields"
"9/3/2025, 11:00:48.572 AM","8","2.0","1.35.0","Ask before updating this large extension.  Doing production deployment, timing is important and this is a long update."
"9/3/2025, 10:50:11.913 AM","7","2.0","1.35.0",""
"9/3/2025, 9:24:12.668 AM","10","2.0","1.35.0","Intellisense in editor (find tables and column names etc)"
"9/3/2025, 9:04:26.272 AM","8","2.0","1.35.0","It asks for re-authentication quite a lot (when using MFA Entra)"
"9/3/2025, 7:57:01.659 AM","1","1.0","1.35.0","I don't want my SQL client to live next to my <REDACTED: user-file-path> I much prefer a dedicated client that is separate. Hiding everything else in VS Code by launching it from a separate VS Code SQL would help greatly. As it is now it is way worse than say Azure SQL studio tbh."
"9/3/2025, 7:37:49.593 AM","8","2.0","1.35.0","If there is a lot of objects, more than 100,000 and more than 100 schemas in DB, the IntelliSense doesn't work as expected. It takes a lot of time to refresh the cache, sometimes it even freezes and I have to reload the project. Therefore I usually use VS Code and MSSQL extension for small to medium projects.  Would be good to have an option to filter schemas and DB objects (as in JetBrains DataGrip) to allow the IntelliSense to analyze and index specific schemas and objects only."
"9/3/2025, 7:33:04.976 AM","7","1.0","1.35.0","ADS was great - this feels like an afterthought. For example - I can't even scroll this window to submit.  "
"9/3/2025, 7:15:08.562 AM","9","3.0","1.35.0",""
"9/3/2025, 6:26:38.605 AM","10","2.0","1.35.0",""
"9/3/2025, 5:58:28.723 AM","8","2.0","1.35.0","On Mac, if my keychain is not set while the session is active, then after setting the keychain, query does not run, we need to restart the vscode in order to fix that, that is little inconvenience."
"9/3/2025, 5:30:54.91 AM","10","3.0","1.35.0","Add more SSMS functionality like SQL agent and server status monitoring."
"9/3/2025, 5:01:28.067 AM","9","2.0","1.35.0",""
"9/3/2025, 4:55:39.318 AM","7","2.0","1.35.0",""
"9/3/2025, 1:43:37.597 AM","7","2.0","1.35.0","More SQL Server Management Studio features like ""Generate Scripts"", data row editor, users management"
"9/2/2025, 9:12:28.436 PM","10","3.0","1.35.0",""
"10/1/2025, 8:43:04.85 PM","6","2.0","1.36.0",""
"10/1/2025, 7:03:24.962 PM","1","1.0","1.36.0","Stop requiring me to re-authenticate all the time. Everytime I want to create a new query I have to re-authenticate. Doing this multiple times an hour is very frustrating and a waste of time"
"10/1/2025, 3:21:44.787 PM","8","2.0","1.36.0",""
"10/1/2025, 1:16:58.458 PM","6","2.0","1.36.0","visual editor like Management Studio has for <REDACTED: user-file-path> etc.."
"10/1/2025, 12:53:22.425 PM","7","2.0","1.36.0","I need SQLCMD mode"
